id,name,city,state,latitude,longitude,categories,sub_categories,tags,cost_per_day,rating,description,visit_duration_hours,best_time_to_visit,photos,website_url,google_maps_url,opening_hours,entry_fee,is_active,nearby_attractions,facilities,created_at,updated_at
ap_tir_008,Sri Kalahasti Temple,Tirupati,Andhra Pradesh,13.6317,79.4032,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.2,"Sri Kalahasti Temple is a popular religious destination in Tirupati, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.252404,2026-01-23T14:34:03.252407
ap_vij_001,Kanaka Durga Temple,Vijayawada,Andhra Pradesh,16.5132,80.6558,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.3,"Kanaka Durga Temple is a popular religious destination in Vijayawada, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.253898,2026-01-23T14:34:03.253901
ap_vij_002,Undavalli Caves,Vijayawada,Andhra Pradesh,16.5186,80.6383,"[""history""]",[],"[""tourism"", ""travel""]",50,4.1,"Undavalli Caves is a popular history destination in Vijayawada, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.255382,2026-01-23T14:34:03.255384
ap_vij_003,Prakasam Barrage,Vijayawada,Andhra Pradesh,16.4907,80.6585,"[""history""]",[],"[""tourism"", ""travel""]",100,4.1,"Prakasam Barrage is a popular history destination in Vijayawada, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.257237,2026-01-23T14:34:03.257242
ap_vij_004,Bhavani Island,Vijayawada,Andhra Pradesh,16.4839,80.6202,"[""adventure""]",[],"[""tourism"", ""travel""]",50,4.8,"Bhavani Island is a popular adventure destination in Vijayawada, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.258786,2026-01-23T14:34:03.258789
ap_vij_005,Rajiv Gandhi Park,Vijayawada,Andhra Pradesh,16.4867,80.6239,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.6,"Rajiv Gandhi Park is a popular nature destination in Vijayawada, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.260334,2026-01-23T14:34:03.260337
ap_vij_006,Victoria Museum,Vijayawada,Andhra Pradesh,16.5058,80.6226,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.1,"Victoria Museum is a popular cultural destination in Vijayawada, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.261888,2026-01-23T14:34:03.261891
ap_vij_007,Mogalarajapuram Caves,Vijayawada,Andhra Pradesh,16.4994,80.65,"[""history""]",[],"[""tourism"", ""travel""]",0,4.7,"Mogalarajapuram Caves is a popular history destination in Vijayawada, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.263393,2026-01-23T14:34:03.263396
ap_vij_008,Kondapalli Fort,Vijayawada,Andhra Pradesh,16.5006,80.641,"[""history""]",[],"[""tourism"", ""travel""]",50,4.5,"Kondapalli Fort is a popular history destination in Vijayawada, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.264932,2026-01-23T14:34:03.264935
ap_sri_001,Mallikarjuna Jyotirlinga,Srisailam,Andhra Pradesh,16.0816,78.886,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.7,"Mallikarjuna Jyotirlinga is a popular religious destination in Srisailam, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.266453,2026-01-23T14:34:03.266456
ap_sri_002,Srisailam Dam,Srisailam,Andhra Pradesh,16.0735,78.8659,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.6,"Srisailam Dam is a popular nature destination in Srisailam, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.268008,2026-01-23T14:34:03.268011
ap_sri_003,Patala Ganga,Srisailam,Andhra Pradesh,16.0745,78.8658,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.1,"Patala Ganga is a popular nature destination in Srisailam, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.269518,2026-01-23T14:34:03.269521
ap_sri_004,Akka Mahadevi Caves,Srisailam,Andhra Pradesh,16.0645,78.8713,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.8,"Akka Mahadevi Caves is a popular adventure destination in Srisailam, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.271038,2026-01-23T14:34:03.271041
ap_lep_001,Veerabhadra Temple,Lepakshi,Andhra Pradesh,13.8122,77.6112,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.4,"Veerabhadra Temple is a popular religious destination in Lepakshi, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.273088,2026-01-23T14:34:03.273092
ap_lep_002,Nandi Statue,Lepakshi,Andhra Pradesh,13.7955,77.6068,"[""history""]",[],"[""tourism"", ""travel""]",200,4.1,"Nandi Statue is a popular history destination in Lepakshi, Andhra Pradesh.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.274710,2026-01-23T14:34:03.274713
ap_lep_003,Hanging Pillar,Lepakshi,Andhra Pradesh,13.7937,77.6166,"[""history""]",[],"[""tourism"", ""travel""]",100,4.6,"Hanging Pillar is a popular history destination in Lepakshi, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.276256,2026-01-23T14:34:03.276259
ap_gan_001,Gandikota Fort,Gandikota,Andhra Pradesh,14.8142,78.263,"[""history""]",[],"[""tourism"", ""travel""]",0,4.2,"Gandikota Fort is a popular history destination in Gandikota, Andhra Pradesh.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.277788,2026-01-23T14:34:03.277791
ap_gan_002,Grand Canyon of India,Gandikota,Andhra Pradesh,14.8048,78.2705,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.9,"Grand Canyon of India is a popular nature destination in Gandikota, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.279319,2026-01-23T14:34:03.279322
ap_gan_003,Penna River View,Gandikota,Andhra Pradesh,14.8033,78.2997,"[""nature""]",[],"[""tourism"", ""travel""]",100,4.7,"Penna River View is a popular nature destination in Gandikota, Andhra Pradesh.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.280865,2026-01-23T14:34:03.280868
br_bod_002,Bodhi Tree,Bodh Gaya,Bihar,24.7025,84.9822,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.6,"Bodhi Tree is a popular religious destination in Bodh Gaya, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.283930,2026-01-23T14:34:03.283933
br_bod_003,Great Buddha Statue,Bodh Gaya,Bihar,24.6738,84.9808,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.5,"Great Buddha Statue is a popular religious destination in Bodh Gaya, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.285453,2026-01-23T14:34:03.285456
br_bod_004,Thai Monastery,Bodh Gaya,Bihar,24.6925,84.9732,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.5,"Thai Monastery is a popular religious destination in Bodh Gaya, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.286983,2026-01-23T14:34:03.286986
br_bod_005,Royal Bhutan Monastery,Bodh Gaya,Bihar,24.6987,85.0017,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.6,"Royal Bhutan Monastery is a popular religious destination in Bodh Gaya, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.288876,2026-01-23T14:34:03.288879
br_nal_001,Nalanda University Ruins,Nalanda,Bihar,25.1114,85.4446,"[""history""]",[],"[""tourism"", ""travel""]",50,4.7,"Nalanda University Ruins is a popular history destination in Nalanda, Bihar.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.290444,2026-01-23T14:34:03.290447
br_nal_002,Nalanda Archaeological Museum,Nalanda,Bihar,25.1242,85.4234,"[""cultural""]",[],"[""tourism"", ""travel""]",0,4.7,"Nalanda Archaeological Museum is a popular cultural destination in Nalanda, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.292011,2026-01-23T14:34:03.292014
br_nal_003,Hiuen Tsang Memorial Hall,Nalanda,Bihar,25.118,85.4332,"[""history""]",[],"[""tourism"", ""travel""]",200,4.7,"Hiuen Tsang Memorial Hall is a popular history destination in Nalanda, Bihar.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.293569,2026-01-23T14:34:03.293572
br_raj_001,Vishwa Shanti Stupa,Rajgir,Bihar,24.9943,85.422,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.6,"Vishwa Shanti Stupa is a popular religious destination in Rajgir, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.295128,2026-01-23T14:34:03.295131
br_raj_002,Gridhakuta Peak,Rajgir,Bihar,25.0192,85.4158,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.6,"Gridhakuta Peak is a popular religious destination in Rajgir, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.296692,2026-01-23T14:34:03.296695
br_raj_003,Venu Vana,Rajgir,Bihar,25.012,85.3976,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.2,"Venu Vana is a popular nature destination in Rajgir, Bihar.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.298260,2026-01-23T14:34:03.298263
br_raj_004,Cyclopean Wall,Rajgir,Bihar,25.0216,85.4062,"[""history""]",[],"[""tourism"", ""travel""]",50,4.4,"Cyclopean Wall is a popular history destination in Rajgir, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.299811,2026-01-23T14:34:03.299814
br_raj_005,Hot Springs Rajgir,Rajgir,Bihar,25.0154,85.4183,"[""nature""]",[],"[""tourism"", ""travel""]",0,4.4,"Hot Springs Rajgir is a popular nature destination in Rajgir, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.301371,2026-01-23T14:34:03.301374
br_raj_006,Japanese Stupa,Rajgir,Bihar,24.9922,85.4291,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.4,"Japanese Stupa is a popular religious destination in Rajgir, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.302938,2026-01-23T14:34:03.302941
br_vai_001,Ashokan Pillar,Vaishali,Bihar,25.9821,85.1059,"[""history""]",[],"[""tourism"", ""travel""]",50,4.1,"Ashokan Pillar is a popular history destination in Vaishali, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.304669,2026-01-23T14:34:03.304673
br_vai_002,Vishwa Shanti Stupa Vaishali,Vaishali,Bihar,25.9761,85.1265,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.7,"Vishwa Shanti Stupa Vaishali is a popular religious destination in Vaishali, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.306265,2026-01-23T14:34:03.306268
br_bha_001,Vikramshila Dolphin Sanctuary,Bhagalpur,Bihar,25.2344,86.9807,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.8,"Vikramshila Dolphin Sanctuary is a popular nature destination in Bhagalpur, Bihar.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.307831,2026-01-23T14:34:03.307834
br_bha_002,Mandart Hill,Bhagalpur,Bihar,25.2508,86.9743,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.6,"Mandart Hill is a popular nature destination in Bhagalpur, Bihar.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.309393,2026-01-23T14:34:03.309396
br_sas_001,Sher Shah Suri Tomb,Sasaram,Bihar,24.9441,84.0253,"[""history""]",[],"[""tourism"", ""travel""]",50,4.2,"Sher Shah Suri Tomb is a popular history destination in Sasaram, Bihar.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.310974,2026-01-23T14:34:03.310977
br_paw_001,Jal Mandir,Pawapuri,Bihar,25.1037,85.5151,"[""religious""]",[],"[""tourism"", ""travel""]",50,4.1,"Jal Mandir is a popular religious destination in Pawapuri, Bihar.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.312577,2026-01-23T14:34:03.312580
pb_amr_009,Maharaja Ranjit Singh Museum,Amritsar,Punjab,31.6143,74.8545,"[""history""]",[],"[""tourism"", ""travel""]",200,4.3,"Maharaja Ranjit Singh Museum is a popular history destination in Amritsar, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.314163,2026-01-23T14:34:03.314166
pb_amr_010,Ram Bagh Gardens,Amritsar,Punjab,31.6202,74.8815,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.7,"Ram Bagh Gardens is a popular nature destination in Amritsar, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.315759,2026-01-23T14:34:03.315762
pb_amr_011,Sadda Pind,Amritsar,Punjab,31.6111,74.874,"[""cultural""]",[],"[""tourism"", ""travel""]",200,4.1,"Sadda Pind is a popular cultural destination in Amritsar, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.317366,2026-01-23T14:34:03.317369
pb_lud_001,Punjab Agricultural University Museum,Ludhiana,Punjab,30.8804,75.8646,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.1,"Punjab Agricultural University Museum is a popular cultural destination in Ludhiana, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.319139,2026-01-23T14:34:03.319143
pb_lud_002,Lodhi Fort,Ludhiana,Punjab,30.8825,75.8348,"[""history""]",[],"[""tourism"", ""travel""]",200,4.6,"Lodhi Fort is a popular history destination in Ludhiana, Punjab.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.320876,2026-01-23T14:34:03.320880
pb_lud_003,Gurudwara Charan Kamal,Ludhiana,Punjab,30.8959,75.8644,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.5,"Gurudwara Charan Kamal is a popular religious destination in Ludhiana, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.322519,2026-01-23T14:34:03.322522
pb_lud_004,Hardy's World,Ludhiana,Punjab,30.8996,75.8648,"[""adventure""]",[],"[""tourism"", ""travel""]",0,4.3,"Hardy's World is a popular adventure destination in Ludhiana, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.324115,2026-01-23T14:34:03.324118
pb_pat_001,Qila Mubarak,Patiala,Punjab,30.3122,76.3859,"[""history""]",[],"[""tourism"", ""travel""]",0,4.6,"Qila Mubarak is a popular history destination in Patiala, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.325704,2026-01-23T14:34:03.325707
pb_pat_002,Sheesh Mahal,Patiala,Punjab,30.3241,76.3651,"[""history""]",[],"[""tourism"", ""travel""]",500,4.7,"Sheesh Mahal is a popular history destination in Patiala, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.327320,2026-01-23T14:34:03.327323
pb_pat_003,Baradari Gardens,Patiala,Punjab,30.324,76.3712,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.2,"Baradari Gardens is a popular nature destination in Patiala, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.328921,2026-01-23T14:34:03.328924
pb_pat_004,Moti Bagh Palace,Patiala,Punjab,30.345,76.3855,"[""history""]",[],"[""tourism"", ""travel""]",100,4.5,"Moti Bagh Palace is a popular history destination in Patiala, Punjab.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.330542,2026-01-23T14:34:03.330545
pb_cha_001,Sukhna Wildlife Sanctuary,Chandigarh,Punjab,30.7499,76.7851,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.3,"Sukhna Wildlife Sanctuary is a popular nature destination in Chandigarh, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.332149,2026-01-23T14:34:03.332152
pb_bat_001,Qila Mubarak Bathinda,Bathinda,Punjab,30.2083,74.9241,"[""history""]",[],"[""tourism"", ""travel""]",0,4.4,"Qila Mubarak Bathinda is a popular history destination in Bathinda, Punjab.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.333726,2026-01-23T14:34:03.333729
pb_kap_001,Jagatjit Palace,Kapurthala,Punjab,31.3913,75.3716,"[""history""]",[],"[""tourism"", ""travel""]",50,4.7,"Jagatjit Palace is a popular history destination in Kapurthala, Punjab.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.335435,2026-01-23T14:34:03.335438
pb_kap_002,Moorish Mosque,Kapurthala,Punjab,31.3836,75.366,"[""religious""]",[],"[""tourism"", ""travel""]",500,4.1,"Moorish Mosque is a popular religious destination in Kapurthala, Punjab.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.337050,2026-01-23T14:34:03.337053
hr_gur_006,NeverEnuf Garden Railway,Gurgaon,Haryana,28.4505,77.0012,"[""adventure""]",[],"[""tourism"", ""travel""]",100,4.1,"NeverEnuf Garden Railway is a popular adventure destination in Gurgaon, Haryana.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.338652,2026-01-23T14:34:03.338655
hr_gur_007,Leisure Valley Park,Gurgaon,Haryana,28.4521,77.039,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.7,"Leisure Valley Park is a popular nature destination in Gurgaon, Haryana.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.340246,2026-01-23T14:34:03.340249
hr_gur_008,Aravalli Biodiversity Park,Gurgaon,Haryana,28.4568,77.0316,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.0,"Aravalli Biodiversity Park is a popular nature destination in Gurgaon, Haryana.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.341830,2026-01-23T14:34:03.341833
hr_kur_004,Krishna Museum,Kurukshetra,Haryana,29.9604,76.881,"[""cultural""]",[],"[""tourism"", ""travel""]",100,4.7,"Krishna Museum is a popular cultural destination in Kurukshetra, Haryana.",2,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.343457,2026-01-23T14:34:03.343460
hr_kur_005,Sannihit Sarovar,Kurukshetra,Haryana,29.9653,76.8636,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.0,"Sannihit Sarovar is a popular religious destination in Kurukshetra, Haryana.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.345065,2026-01-23T14:34:03.345069
hr_kur_006,Kalpana Chawla Planetarium,Kurukshetra,Haryana,29.9458,76.8884,"[""cultural""]",[],"[""tourism"", ""travel""]",50,4.7,"Kalpana Chawla Planetarium is a popular cultural destination in Kurukshetra, Haryana.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.346678,2026-01-23T14:34:03.346681
hr_pan_001,Panipat Museum,Panipat,Haryana,29.3925,76.9469,"[""history""]",[],"[""tourism"", ""travel""]",500,4.7,"Panipat Museum is a popular history destination in Panipat, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.348295,2026-01-23T14:34:03.348298
hr_pan_002,Kabuli Bagh Mosque,Panipat,Haryana,29.3804,76.9688,"[""religious""]",[],"[""tourism"", ""travel""]",0,4.7,"Kabuli Bagh Mosque is a popular religious destination in Panipat, Haryana.",1,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.349905,2026-01-23T14:34:03.349908
hr_kar_001,Karna Lake,Karnal,Haryana,29.6888,76.9728,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.9,"Karna Lake is a popular nature destination in Karnal, Haryana.",1,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.351521,2026-01-23T14:34:03.351524
hr_pan_003,Morni Hills,Panchkula,Haryana,30.6924,76.8792,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.7,"Morni Hills is a popular adventure destination in Panchkula, Haryana.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.353132,2026-01-23T14:34:03.353135
jh_ran_011,Deer Park,Ranchi,Jharkhand,23.3387,85.2965,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.6,"Deer Park is a popular nature destination in Ranchi, Jharkhand.",2,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.354895,2026-01-23T14:34:03.354898
jh_jam_001,Dalma Wildlife Sanctuary,Jamshedpur,Jharkhand,22.7804,86.1964,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.7,"Dalma Wildlife Sanctuary is a popular nature destination in Jamshedpur, Jharkhand.",2,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.356522,2026-01-23T14:34:03.356525
jh_jam_002,Jubilee Park,Jamshedpur,Jharkhand,22.7856,86.1941,"[""nature""]",[],"[""tourism"", ""travel""]",200,4.4,"Jubilee Park is a popular nature destination in Jamshedpur, Jharkhand.",3,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.358156,2026-01-23T14:34:03.358159
jh_jam_003,Tata Steel Zoological Park,Jamshedpur,Jharkhand,22.7828,86.2192,"[""nature""]",[],"[""tourism"", ""travel""]",50,4.6,"Tata Steel Zoological Park is a popular nature destination in Jamshedpur, Jharkhand.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.359804,2026-01-23T14:34:03.359807
jh_jam_004,Dimna Lake,Jamshedpur,Jharkhand,22.8195,86.2161,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.2,"Dimna Lake is a popular nature destination in Jamshedpur, Jharkhand.",3,Oct-Mar,[],,,9 AM - 6 PM,50,True,[],[],2026-01-23T14:34:03.361425,2026-01-23T14:34:03.361428
jh_deo_001,Baba Baidyanath Dham,Deoghar,Jharkhand,24.5,86.6911,"[""religious""]",[],"[""tourism"", ""travel""]",100,4.4,"Baba Baidyanath Dham is a popular religious destination in Deoghar, Jharkhand.",1,Oct-Mar,[],,,9 AM - 6 PM,20,True,[],[],2026-01-23T14:34:03.363059,2026-01-23T14:34:03.363062
jh_deo_002,Tapovan,Deoghar,Jharkhand,24.4628,86.6927,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.0,"Tapovan is a popular nature destination in Deoghar, Jharkhand.",3,Oct-Mar,[],,,9 AM - 6 PM,100,True,[],[],2026-01-23T14:34:03.365046,2026-01-23T14:34:03.365051
jh_deo_003,Trikut Pahar,Deoghar,Jharkhand,24.4705,86.682,"[""adventure""]",[],"[""tourism"", ""travel""]",200,4.3,"Trikut Pahar is a popular adventure destination in Deoghar, Jharkhand.",2,Oct-Mar,[],,,9 AM - 6 PM,0,True,[],[],2026-01-23T14:34:03.366775,2026-01-23T14:34:03.366778
jh_haz_001,Hazaribagh National Park,Hazaribagh,Jharkhand,24.007,85.368,"[""nature""]",[],"[""tourism"", ""travel""]",500,4.2,"Hazaribagh National Park is a popular nature destination in Hazaribagh, Jharkhand.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.368456,2026-01-23T14:34:03.368460
tg_hyd_021,Birla Mandir,Hyderabad,Telangana,17.3604,78.4951,"[""religious""]",[],"[""tourism"", ""travel""]",200,4.3,"Birla Mandir is a popular religious destination in Hyderabad, Telangana.",1,Oct-Mar,[],,,9 AM - 6 PM,10,True,[],[],2026-01-23T14:34:03.370210,2026-01-23T14:34:03.370213
